inn,ogrn,region,region_taxcode,creation_date,dissolution_date,age,eligible,exemption_criteria,financial,filed,imputed,simplified,articulated,totals_adjustment,outlier,okved,okved_section,okpo,okopf,okogu,okfc,oktmo,lon,lat,geocoding_quality,line_1100,line_1110,line_1120,line_1130,line_1140,line_1150,line_1160,line_1170,line_1180,line_1190,line_1200,line_1210,line_1220,line_1230
0100001287,1220100000768,adygeya,0100,2022-03-30,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.70.30,C,48237711,12300,4210014,16,79622455101,40.18041115,44.50967385,house,,,,,,,,,,,433.0,,,418.0
0100001294,1220100000779,adygeya,0100,2022-03-31,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,08.12,B,54077176,12300,4210014,16,79701000001,40.0951354,44.6107682,house,,,,,,,,,,,13.0,,,
0100001304,1220100000780,adygeya,0100,2022-04-01,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.42.11,G,55568688,12300,4210014,16,79630157051,38.9148359,44.922807649999996,house,67.0,,,,,67.0,,,,,1820.0,548.0,,647.0
0100001311,1220100000790,adygeya,0100,2022-04-01,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,55575101,12300,4210014,16,79633155051,39.0891847,44.9811,city,0.0,,,,,0.0,,,,,576.0,0.0,,216.0
0100001329,1220100000801,adygeya,0100,2022-04-04,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,59693151,12300,4210014,16,79630159106,38.978383,45.0041524,street,,,,,,,,,,,7972.0,3787.0,,1199.0
0100001336,1220100000812,adygeya,0100,2022-04-05,,1.0,1.0,none,0.0,1.0,0.0,1.0,0.0,1.0,0.0,91.01,R,58973486,71400,4210014,16,79701000001,40.0649446,44.6173736,house,166.0,,,,,166.0,,,,,1401.0,898.0,,436.0
0100001343,1220100000823,adygeya,0100,2022-04-05,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.10,I,58963341,12300,4210014,16,79703000001,39.18626615,44.8757677,house,,,,,,,,,,,1778.0,958.0,,229.0
0100001350,1220100000834,adygeya,0100,2022-04-06,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,98467155,12300,4210014,16,79630159051,38.93862247425071,45.00296635,house,,,,,,,,,,,,,,
0100001368,1220100000845,adygeya,0100,2022-04-06,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,46.38,G,58979388,12300,4210014,16,79633430111,39.38952561975845,44.910565899999995,house,,,,,,,,,,,,,,
0100001375,1220100000856,adygeya,0100,2022-04-06,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,98466368,12300,4210014,16,79701000001,40.07957595,44.6132023,house,,,,,,,,,,,,,,
0100001382,1220100000867,adygeya,0100,2022-04-07,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,33.20,C,98467468,12300,4210014,16,79701000001,40.0905369,44.6092788,house,,,,,,,,,,,414.0,,,397.0
0100001390,1220100000878,adygeya,0100,2022-04-07,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,81.30,N,98467497,12300,4210014,16,79622457101,40.1862612425965,44.29500435,house,,,,,,,,,,,,,,
0100001400,1220100000889,adygeya,0100,2022-04-08,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.90,G,93106518,12300,4210014,16,79703000001,39.1853586,44.8840628,house,,,,,,,,,,,,,,
0100001417,1220100000890,adygeya,0100,2022-04-11,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,79.11,N,59048203,12300,4210014,16,79622447121,40.15223712996095,44.5511104,house,,,,,,,,,,,23747.0,,,22831.0
0100001424,1220100000900,adygeya,0100,2022-04-13,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,45.20,G,75790994,12300,4210014,16,79630159051,38.95244715,44.979529799999995,house,,,,,,,,,,,643.0,,,90.0
0100001431,1220100000911,adygeya,0100,2022-04-13,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.73,G,75789382,12300,4210014,16,79630157051,38.91254469664583,44.9205547,house,,,,,,,,,,,,,,
0100001449,1220100000922,adygeya,0100,2022-04-13,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,75793113,20200,4220003,53,79633433116,39.1665247,44.8547145,street,,,,,,,,,,,,,,
0100001456,1220100000933,adygeya,0100,2022-04-14,2024-09-17,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,73.11,M,97465295,12300,4210014,16,79630415106,38.9331639,45.0247666,city,,,,,,,,,,,10.0,,,10.0
0100001463,1220100000944,adygeya,0100,2022-04-14,2024-07-19,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,97465303,12300,4210014,16,79630159051,38.962852396378324,44.9880101,house,,,,,,,,,,,,,,
0100001470,1220100000955,adygeya,0100,2022-04-14,2024-09-19,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,73.11,M,97465970,12300,4210014,16,79630415106,38.9331639,45.0247666,city,,,,,,,,,,,,,,
0100001488,1220100000966,adygeya,0100,2022-04-14,2024-09-04,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,73.11,M,97465823,12300,4210014,16,79630415106,38.9331639,45.0247666,city,,,,,,,,,,,10.0,,,10.0
0100001495,1220100000977,adygeya,0100,2022-04-18,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.11,G,93088418,12300,4210014,16,79701000001,40.0687243,44.6120988,street,,,,,,,,,,,411.0,10.0,,
0100001505,1220100000988,adygeya,0100,2022-04-19,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,38.32.50,E,50416378,12300,4210014,16,79630157051,38.9024232,44.9236163,street,,,,,,,,,,,789.0,172.0,,617.0
0100001512,1220100000999,adygeya,0100,2022-04-20,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,74940473,12300,4210014,16,79701000001,40.10728949999999,44.62179945,house,,,,,,,,,,,2152.0,,,1679.0
0100001520,1220100001000,adygeya,0100,2022-04-22,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.22,Q,72202347,12300,4210014,16,79630159051,38.9363725,44.9799775,house,,,,,,,,,,,60.0,60.0,,
0100001537,1220100001010,adygeya,0100,2022-04-22,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.45,A,72202471,12300,4210014,16,79701000001,40.10236845985716,44.602672999999996,house,,,,,,,,,,,1907.0,1853.0,,28.0
0100001544,1220100001021,adygeya,0100,2022-04-25,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49.32,H,72202123,12300,4210014,16,79633155051,39.1035435,44.9828469,house,,,,,,,,,,,10.0,,,
0100001551,1220100001032,adygeya,0100,2022-04-27,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41,H,79359224,12300,4210014,16,79701000001,40.01297154552229,44.612084499999995,house,,,,,,,,,,,2166.0,,,1522.0
0100001569,1220100001043,adygeya,0100,2022-04-27,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,49.31,H,79331094,12300,4210014,16,79701000001,40.1184823,44.633732,street,3300.0,,,,,3300.0,,,,,516.0,,,230.0
0100001576,1220100001054,adygeya,0100,2022-04-27,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.10,F,79334282,12300,4210014,16,79701000001,40.1025811,44.6122423,house,,,,,,,,,,,11385.0,5969.0,,5008.0
0100001583,1220100001065,adygeya,0100,2022-04-27,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,23.63,C,79355025,12300,4210014,16,79630159051,38.9505439,44.98191945,house,1094.0,,,,,1094.0,,,,,28919.0,4749.0,2743.0,19963.0
0100001590,1220100001076,adygeya,0100,2022-04-29,,1.0,1.0,none,0.0,1.0,0.0,0.0,0.0,1.0,0.0,93.19,R,49254858,20200,4220003,53,79630157051,38.9089360874884,44.9202248,house,,,,,,,,,,,143.0,,,79.0
0100001600,1220100001087,adygeya,0100,2022-05-04,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,68.32.10,L,54059550,20716,4210014,16,79630157051,38.922869663225555,44.928530550000005,house,,,,,,,,,,,,,,
0100001618,1220100001098,adygeya,0100,2022-05-05,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,77.12,N,57718674,12300,4210014,16,79630159051,38.94421885,44.997708,house,1451.0,,,,,1450.0,,1.0,,,2976.0,577.0,,2357.0
0100001625,1220100001109,adygeya,0100,2022-05-06,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,72292770,12300,4210014,16,79630420121,39.0261809,44.9533608,city,1048.0,,,,,1048.0,,,,,3676.0,2612.0,,1015.0
0100001632,1220100001110,adygeya,0100,2022-05-06,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.01,J,72294243,12300,4210014,16,79701000001,40.070258843189976,44.6252664,house,,,,,,,,,,,13.0,,,
0100001640,1220100001120,adygeya,0100,2022-05-12,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,78567682,12300,4210014,16,79701000001,40.10714194472054,44.6093337,house,,,,,,,,,,,25.0,,,25.0
0100001657,1220100001131,adygeya,0100,2022-05-13,,1.0,1.0,none,0.0,0.0,1.0,1.0,0.0,1.0,0.0,42.21,F,94465509,20100,4210014,16,79701000001,40.113156849999996,44.600356250000004,house,,,,,,,,,,,,,,
0100001664,1220100001142,adygeya,0100,2022-05-17,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.10,I,50775657,12300,4210014,16,79701000001,40.09906267309705,44.613419750000006,house,4569481.0,,,,,508967.0,,,54864.0,4005650.0,139978.0,,0.0,17882.0
0100001689,1220100001164,adygeya,0100,2022-05-18,2024-09-19,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.90,G,54564325,12300,4210014,16,79630159051,38.9509663,44.9793591,house,,,,,,,,,,,,,,
0100001696,1220100001175,adygeya,0100,2022-05-18,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32.20,L,54561516,20702,4210014,16,79701000001,40.01565460396263,44.62439535,house,,,,,,,,,,,,,,
0100001706,1220100001186,adygeya,0100,2022-05-18,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,54561159,12300,4210014,16,79701000001,40.071163377453985,44.61402895,house,119856.0,,,,,119856.0,,,,,65.0,,,25.0
0100001713,1220100001197,adygeya,0100,2022-05-19,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,01.30,A,57542548,12300,4210014,16,79701000141,39.9740479,44.6626135,street,360.0,,,,,360.0,,,,,69616.0,45706.0,,22630.0
0100001720,1220100001208,adygeya,0100,2022-05-19,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,08.11.20,B,57542459,12300,4210014,16,79701000001,40.1067516,44.6075492,house,,,,,,,,,,,325.0,320.0,,
0100001738,1220100001219,adygeya,0100,2022-05-19,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,55.10,I,57542488,12300,4210014,16,79622407126,40.129103,44.0984453,house,4248.0,,,,,4248.0,,,,,872.0,,,816.0
0100001745,1220100001220,adygeya,0100,2022-05-20,,1.0,1.0,none,0.0,1.0,0.0,1.0,0.0,1.0,0.0,94.99,S,57542867,20200,4220003,53,79630159051,38.93862247425071,45.00296635,house,585.0,,,,,585.0,,,,,254.0,80.0,,62.0
0100001752,1220100001230,adygeya,0100,2022-05-20,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,71548300,12300,4210014,16,79703000001,39.18816947468085,44.881414750000005,house,3.0,,,,,,,,3.0,,7676.0,839.0,,6326.0
0100001760,1220100001241,adygeya,0100,2022-05-23,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.99,S,72004328,20200,4220003,53,79701000001,40.0909449,44.59400515,house,,,,,,,,,,,,,,
0100001777,1220100001252,adygeya,0100,2022-05-25,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,55.10,I,49069285,12300,4210014,16,79701000001,40.11744362502597,44.62659725,house,,,,,,,,,,,3118.0,1477.0,,1392.0
0100001784,1220100001263,adygeya,0100,2022-05-25,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.91,G,49069434,12300,4210014,16,79701000001,40.102329499999996,44.59449805,house,,,,,,,,,,,,,,
0100001791,1220100001274,adygeya,0100,2022-05-26,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,45.32,G,49174680,12300,4210014,16,79701000001,40.0787393,44.6196487,house,,,,,,,,,,,3266.0,2894.0,0.0,100.0
0100001801,1220100001285,adygeya,0100,2022-05-27,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.11,F,52497984,12300,4210014,16,79630159051,38.9325133,44.9910893,house,12596.0,,,,,12596.0,,,,,1018.0,,,669.0
0100001819,1220100001296,adygeya,0100,2022-05-27,2023-06-14,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.73,G,,12300,4210014,16,79630415106,38.92500848086568,45.021075249999996,house,,,,,,,,,,,,,,
0100001826,1220100001307,adygeya,0100,2022-05-30,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.20.20,L,75557387,12300,4210014,16,79701000001,40.11053563093415,44.60933465,house,219893.0,,,,,209849.0,,10044.0,,,219251.0,0.0,,218362.0
0100001833,1220100001318,adygeya,0100,2022-05-30,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.19,G,56766949,12300,4210014,16,79630415106,38.91116892660029,45.0133967,house,0.0,,,,,0.0,,,,,10.0,,,10.0
0100001840,1220100001329,adygeya,0100,2022-05-30,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,47.25,G,56771583,12300,4210014,16,79701000001,40.12586556890944,44.59859645,house,,,,,,,,,,,489.0,434.0,,
0100001858,1220100001330,adygeya,0100,2022-05-31,2024-10-10,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,42.21,F,56772507,12300,4210014,16,79701000141,39.9726943,44.6837939,street,,,,,,,,,,,,,,
0100001865,1220100001340,adygeya,0100,2022-05-31,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,52.21.24,H,70371347,20101,4210014,16,79630157051,38.9199315,44.9222535,street,,,,,,,,,,,,,,
0100001872,1220100001351,adygeya,0100,2022-06-01,2024-09-04,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.20,F,75555827,12300,4210014,16,79701000001,40.1111047,44.6027673,house,,,,,,,,,,,,,,
0100001880,1220100001362,adygeya,0100,2022-06-01,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,63.99.10,J,75549672,12300,4210014,16,79630159051,38.9509663,44.9793591,house,,,,,,,,,,,263.0,,,133.0
0100001897,1220100001373,adygeya,0100,2022-06-02,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.31.10,G,79600370,12300,4210014,16,79633155051,39.10555185,44.9839614,house,,,,,,,,,,,3247.0,3156.0,,40.0
0100001907,1220100001384,adygeya,0100,2022-06-03,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,41.20,F,96099575,12300,4210014,16,79701000001,40.06633093348927,44.617841850000005,house,,,,,,,,,,,10.0,,,
0100001914,1220100001395,adygeya,0100,2022-06-03,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,68.32.20,L,96098802,20702,4210014,16,79630159051,38.93804835,44.9758875,house,0.0,0.0,,,,,,,,,,,,
0100001921,1220100001406,adygeya,0100,2022-06-06,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,79.11,N,49453813,12300,4210014,16,79701000001,40.1264611,44.5904408,street,,,,,,,,,,,53.0,29.0,,23.0
0100001939,1220100001417,adygeya,0100,2022-06-06,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,68.32.20,L,49454600,20702,4210014,16,79630420126,38.946302010606885,44.92984985,house,,,,,,,,,,,,,,
0100001953,1220100001439,adygeya,0100,2022-06-07,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.91,G,51690880,12300,4210014,16,79630159051,38.9513068,44.9957877,house,,,,,,,,,,,,,,
0100001960,1220100001440,adygeya,0100,2022-06-09,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,46.73,G,58199454,12300,4210014,16,79630159051,38.9330469,44.9956586,street,,,,,,,,,,,100.0,1.0,,99.0
0100001978,1220100001450,adygeya,0100,2022-06-10,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.10,Q,70899048,12300,4210014,16,79701000001,40.1082965,44.6188877,street,946.0,,,,,946.0,,,,,36153.0,,,2469.0
0100001985,1220100001461,adygeya,0100,2022-06-10,2024-09-04,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,55.30,I,70899077,12300,4210014,16,79630159051,38.93137905,44.9880785,house,,,,,,,,,,,,,,
0100001992,1220100001472,adygeya,0100,2022-06-10,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93.29,R,70900490,71400,4210014,16,79701000001,40.100495,44.6214161,street,,,,,,,,,,,,,,
0100002001,1220100001483,adygeya,0100,2022-06-10,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,85.41,P,70902796,71400,4210014,16,79630159051,38.961536200000005,44.9862178,house,,,,,,,,,,,,,,
0100002019,1220100001494,adygeya,0100,2022-06-14,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,74504452,12300,4210014,16,79630157051,38.91254469664583,44.9205547,house,49.0,,,,,36.0,,13.0,,,18455.0,4871.0,,13575.0
0100002026,1220100001505,adygeya,0100,2022-06-16,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,94.99,S,47916864,20200,4220003,53,79701000001,40.0953873,44.6097192,house,,,,,,,,,,,,,,
0100002033,1220100001516,adygeya,0100,2022-06-16,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.21,H,47917616,20101,4210014,16,79703000111,39.2104492,44.8272581,street,,,,,,,,,,,,,,
0100002040,1220100001527,adygeya,0100,2022-06-20,2023-08-16,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,56.10,I,,12300,4210014,16,79630159051,38.9309619,44.9955268,house,,,,,,,,,,,,,,
0100002058,1220100001538,adygeya,0100,2022-06-20,2024-12-05,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,47.91,G,55337258,12300,4210014,16,79630159051,38.9384642,44.9834433,street,,,,,,,,,,,,,,
0100002065,1220100001549,adygeya,0100,2022-06-22,2024-12-18,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.02,J,75826321,12300,4210014,16,79605407101,40.0603231,44.8715682,house,900000.0,,,,,700000.0,,200000.0,,,1850000.0,1700000.0,,150000.0
0100002072,1220100001550,adygeya,0100,2022-06-23,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,64.99,K,93547091,12300,4210014,16,79701000001,40.1052274,44.6112002,house,,,,,,,,,,,100.0,,,
0100002080,1220100001560,adygeya,0100,2022-06-23,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,01.25.10,A,93545181,12300,4210014,16,79701000001,40.05590225,44.60244425,house,7202.0,,,,,,,7202.0,,,2279.0,686.0,,1414.0
0100002097,1220100001571,adygeya,0100,2022-06-24,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,62.01,J,97604549,12300,4210014,16,79701000001,40.071163377453985,44.61402895,house,0.0,0.0,,,,,,,,,10.0,,,
0100002107,1220100001582,adygeya,0100,2022-06-27,,1.0,1.0,none,0.0,1.0,0.0,1.0,0.0,1.0,0.0,71.20.20,M,52048714,20200,4210014,16,79701000001,40.1025811,44.6122423,house,,,,,,,,,,,1.0,,,
0100002114,1220100001593,adygeya,0100,2022-06-27,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,93.12,R,52051277,20200,4220003,53,79701000001,40.1062794,44.6033956,house,,,,,,,,,,,254.0,,,3.0
0100002121,1220100001604,adygeya,0100,2022-06-28,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,01.70,A,55530015,12300,4210014,16,79630159051,38.93862247425071,45.00296635,house,,,,,,,,,,,1554.0,263.0,,33.0
0100002139,1220100001615,adygeya,0100,2022-06-29,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,86.23,Q,56529215,12300,4210014,16,79630159051,38.932371373942956,44.99778535,house,1557.0,,,,,1557.0,,,,,45.0,,,0.0
0100002146,1220100001626,adygeya,0100,2022-06-29,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,36,E,56529155,65243,4210007,14,79618435101,39.66937731053703,45.1979372,house,306.0,0.0,0.0,,,306.0,0.0,0.0,0.0,0.0,3431.0,4.0,0.0,3416.0
0100002153,1220100001637,adygeya,0100,2022-07-06,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,41.10,F,57054524,12300,4210014,16,79630157051,38.91683706006424,44.9185866,house,,,,,,,,,,,,,,
0100002160,1220100001648,adygeya,0100,2022-07-06,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,49.41.30,H,58023796,12300,4210014,16,79701000001,40.1232884,44.6194098,house,,,,,,,,,,,5236.0,3279.0,,1898.0
0100002178,1220100001659,adygeya,0100,2022-07-07,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,85.42,P,58152973,12300,4210014,16,79701000001,40.1111047,44.6027673,house,,,,,,,,,,,28.0,21.0,,
0100002185,1220100001660,adygeya,0100,2022-07-08,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.21,F,58429104,12300,4210014,16,79701000001,40.05957445479147,44.60558775,house,2.0,,,,,,,2.0,,,187.0,,,187.0
0100002192,1220100001670,adygeya,0100,2022-07-08,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,80.10,N,58428843,12300,4210014,16,79630157051,38.9071245,44.9230784,street,,,,,,,,,,,26243.0,330.0,,24804.0
0100002202,1220100001681,adygeya,0100,2022-07-11,2024-11-29,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,80.10,N,58224566,12300,4210014,16,79701000001,40.1152003,44.5923716,street,301.0,,,,,301.0,,,,,5379.0,9.0,,5192.0
0100002210,1220100001692,adygeya,0100,2022-07-14,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,63.11,J,76321190,12300,4210014,16,79630159051,38.9326728,44.9715135,house,,,,,,,,,,,,,,
0100002227,1220100001703,adygeya,0100,2022-07-15,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,96.01,S,79582933,12300,4210008,16,79701000001,40.13048455,44.5761191,house,3256.0,,,,,3256.0,,,,,1748.0,,,
0100002234,1220100001714,adygeya,0100,2022-07-18,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.12,C,95812226,12300,4210014,16,79701000001,40.1119181,44.6075428,house,,,,,,,,,,,,,,
0100002241,1220100001725,adygeya,0100,2022-07-20,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.23,C,73222240,12300,4210014,16,79701000001,40.0623419,44.61387,house,594.0,,,,,,,,594.0,,2770.0,987.0,,1750.0
0100002259,1220100001736,adygeya,0100,2022-07-20,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,25.11,C,73462820,12300,4210014,16,79630159051,38.9275784,44.9907243,house,,,,,,,,,,,75411.0,1.0,,70869.0
0100002266,1220100001747,adygeya,0100,2022-07-21,,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,45.20.30,G,76685940,12300,4210014,16,79701000001,40.1111047,44.6027673,house,,,,,,,,,,,,,,
0100002273,1220100001758,adygeya,0100,2022-07-22,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.32,C,79980450,12300,4210014,16,79618435101,39.668301,45.194397,street,,,,,,,,,,,10.0,,,
0100002280,1220100001769,adygeya,0100,2022-07-22,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,42.11,F,79980473,12300,4210014,16,79615415101,40.4016847,44.990906,street,,,,,,,,,,,985.0,7.0,,974.0
0100002298,1220100001770,adygeya,0100,2022-07-22,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,16.23.10,C,79980467,12300,4210014,16,79701000001,40.13101748008677,44.62596015,house,578.0,,,,,578.0,,,,,3961.0,566.0,6.0,3384.0
0100002308,1220100001780,adygeya,0100,2022-07-25,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,68.10,L,97907057,12300,4210014,16,79701000001,40.103532292815856,44.6079397,house,14131.0,,,,,14131.0,,0.0,,,689237.0,26569.0,,654426.0
0100002315,1220100001791,krasnodar,2300,2022-07-25,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,10.32,C,97903890,12300,4210014,16,03608413101,39.5968118,44.9510026,street,24211.0,,,,,24211.0,,,,,23215.0,461.0,242.0,12031.0
0100002322,1220100001802,adygeya,0100,2022-07-26,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,47.25,G,52066646,12300,4210014,16,79701000001,40.10670447422284,44.6194952,house,4880.0,,,,,4880.0,,,,,595.0,29.0,,524.0
0100002330,1220100001813,adygeya,0100,2022-07-26,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,52.21.24,H,52066600,20101,4210014,16,79630159051,38.93163585959566,44.9887143,house,,,,,,,,,,,,,,
0100002347,1220100001824,adygeya,0100,2022-07-27,2024-04-25,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,45.31,G,57855141,12300,4210014,16,79701000001,40.1056715,44.6049605,house,,,,,,,,,,,10.0,,,
0100002354,1220100001835,adygeya,0100,2022-07-27,2023-11-16,1.0,1.0,none,0.0,0.0,0.0,,,,0.0,46.42,G,,12300,4210014,16,79622425146,40.09372302663428,44.5516504,house,,,,,,,,,,,,,,
0100002361,1220100001846,adygeya,0100,2022-08-01,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.99,S,77287957,20210,4220003,53,79701000001,40.0968442,44.6086217,house,,,,,,,,,,,,,,
0100002379,1220100001857,adygeya,0100,2022-08-01,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,56.10,I,93108184,12300,4210014,16,79630157051,38.90457073005939,44.92223455,house,,,,,,,,,,,898.0,833.0,,0.0
0100002386,1220100001868,adygeya,0100,2022-08-01,,1.0,1.0,none,0.0,1.0,0.0,1.0,1.0,1.0,0.0,41.20,F,93101886,12300,4210014,16,79630157051,38.9071245,44.9230784,street,,,,,,,,,,,-10.0,,,
0100002393,1220100001879,adygeya,0100,2022-08-02,,1.0,1.0,none,0.0,1.0,0.0,0.0,1.0,1.0,0.0,68.20,L,47905926,12300,4210011,34,79701000001,40.0917647,44.6108372,house,0.0,0.0,,,,,,,,,10.0,0.0,,0.0
